transaction_id,transaction_key,foracid,transaction_amount,amount_left,p_tran_type,digital_flag,transaction_channel_type,timestamp
LA23702579,LA23702579TRNX20007L,FA8271519038160383,1402.6528975,34404.63,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA66367265,LA66367265TRNX20007L,FA1277907365832679,27500.0,1099990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA26241630,LA26241630TRNX20007L,FA4206588060618235,0.0,3195000.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA60459884,LA60459884TRNX20007L,FA2052806151737998,212384.375,6934987.75,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA20725888,LA20725888TRNX20007L,FA1198867596732665,2750.0,109990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA24165764,LA24165764TRNX20007L,FA4102751707781485,26125.0,1099990.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA19524959,LA19524959TRNX20007L,FA7495709897096592,77621.25,2956989.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA34981717,LA34981717TRNX20007L,FA8627960913007491,84000.0,2799988.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA86972959,LA86972959TRNX20007L,FA3034322716108366,779.5165000000001,22257.9,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA75276653,LA75276653TRNX20007L,FA1207000560388406,61177.5,2718991.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA63817359,LA63817359TRNX20007L,FA9686458131009568,47655.0,2823993.25,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA40385822,LA40385822TRNX20007L,FA9407786044100310,49696.875,2944993.25,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA86582455,LA86582455TRNX20007L,FA2529750768440783,350000.0,13999990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA36236772,LA36236772TRNX20007L,FA9852064670969219,117609.625,3660987.15,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA96851799,LA96851799TRNX20007L,FA1192662858323681,8625.0,299988.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA53042763,LA53042763TRNX20007L,FA6094766432477482,50000.0,1999990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA62911648,LA62911648TRNX20007L,FA8457936410200699,82539.00000000001,3056989.2,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA50770701,LA50770701TRNX20007L,FA2660063923762595,562500.0,14999985.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA50840634,LA50840634TRNX20007L,FA2712529468385252,49089.375,2908993.25,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA58400923,LA58400923TRNX20007L,FA3988027049559093,33378.75,1977993.25,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA34811802,LA34811802TRNX20007L,FA9630691493427210,46850.0,1873990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA16804277,LA16804277TRNX20007L,FA6296271310765981,94250.0,2899987.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA65768828,LA65768828TRNX20007L,FA7417669478493699,47775.0,1469987.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA89861576,LA89861576TRNX20007L,FA2952345130013185,46000.0,2299992.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA77458139,LA77458139TRNX20007L,FA8571424453061275,42.237208,1370.34,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA50218054,LA50218054TRNX20007L,FA6052680505545234,6201125.0,372999993.35,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA21373687,LA21373687TRNX20007L,FA8617611524349479,38500.0,2199993.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA82015487,LA82015487TRNX20007L,FA7189602595810819,1250000.0,49999990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA81174825,LA81174825TRNX20007L,FA2508397723791837,23750.0,999990.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA98412209,LA98412209TRNX20007L,FA4416031212335423,51400.0,1999989.72,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA63317084,LA63317084TRNX20007L,FA9201134875195251,78720.0,2623988.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA98829171,LA98829171TRNX20007L,FA8251070901041277,67590.0,3003991.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA81898746,LA81898746TRNX20007L,FA1895635184900573,59720.0,2985992.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA84063118,LA84063118TRNX20007L,FA6433196263157096,53620.0,2680992.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA76907512,LA76907512TRNX20007L,FA8798386616076513,60705.0,2697991.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA43708877,LA43708877TRNX20007L,FA1568252486312594,77120.0,1927984.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA10425259,LA10425259TRNX20007L,FA3935598768226819,75100.0,3003990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA87536408,LA87536408TRNX20007L,FA1743488451612787,94250.0,2899987.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA59846817,LA59846817TRNX20007L,FA7465937818332131,15937.5,749991.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA62838443,LA62838443TRNX20007L,FA6515781585888286,474525.0,18999990.01,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA36746285,LA36746285TRNX20007L,FA4683232128644893,1625000.0,99999993.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA10577165,LA10577165TRNX20007L,FA9313776523634354,7420.0,370992.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA51146198,LA51146198TRNX20007L,FA1321496616620761,46.583991,1195.37,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA72675481,LA72675481TRNX20007L,FA8303660405468019,65625.0,3499992.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA28689466,LA28689466TRNX20007L,FA6386381408325219,44825.0,1629989.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA25848899,LA25848899TRNX20007L,FA4789573463484403,99900.0,3999990.01,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA59534283,LA59534283TRNX20007L,FA6880833704403427,81165.0,3091989.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA23687879,LA23687879TRNX20007L,FA7757024477759029,165000.0,5499988.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA82250491,LA82250491TRNX20007L,FA3021683932978678,105000.0,2999986.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA96354673,LA96354673TRNX20007L,FA7049501926224325,56080.0,2803992.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA42533923,LA42533923TRNX20007L,FA6700925653225564,76320.0,1907984.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA34453811,LA34453811TRNX20007L,FA2146234076906866,48750.0,1499987.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA29169709,LA29169709TRNX20007L,FA2084106792882744,40000.0,999984.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA24569609,LA24569609TRNX20007L,FA8064209023807227,45500.0,1399987.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA81925601,LA81925601TRNX20007L,FA7256869485875864,78175.0,3126990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA11181545,LA11181545TRNX20007L,FA1056996821180273,85075.0,3402990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA52190600,LA52190600TRNX20007L,FA8322824038569779,50325.0,1829989.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA83273151,LA83273151TRNX20007L,FA7716619051946327,22660.0,823989.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA24304470,LA24304470TRNX20007L,FA9385615627622724,168300.0,5999988.78,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA51565792,LA51565792TRNX20007L,FA6471274718918285,115250.0,4999990.78,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA56131857,LA56131857TRNX20007L,FA6276804195735431,28750.0,999988.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA16220915,LA16220915TRNX20007L,FA4606012414431470,124165.5,3659986.43,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA32887511,LA32887511TRNX20007L,FA5806917672362664,647000.0,19999987.06,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA62792167,LA62792167TRNX20007L,FA6178096508045747,566220.0006769999,13869426.43,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA42901989,LA42901989TRNX20007L,FA8980251831191116,0.0,40917.17,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA57485694,LA57485694TRNX20007L,FA2596882937844722,81165.0,3091989.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA67812691,LA67812691TRNX20007L,FA9383829507745271,60705.0,2697991.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA70582235,LA70582235TRNX20007L,FA2940835220357315,91209.375,5404993.25,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA17754602,LA17754602TRNX20007L,FA6049937342792139,95133.75,3308988.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA83096365,LA83096365TRNX20007L,FA2979187037036580,81847.5,3117989.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA44960109,LA44960109TRNX20007L,FA3114689008674080,75200.0,1879984.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA88425483,LA88425483TRNX20007L,FA3622421558255230,42625.0,1549989.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA94796933,LA94796933TRNX20007L,FA4732483722556941,180250.0,10299993.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA57858611,LA57858611TRNX20007L,FA5723586417283802,54.119325,1759.28,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA28510869,LA28510869TRNX20007L,FA1287112567421252,68250.0,4199993.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA88640640,LA88640640TRNX20007L,FA8239659531019895,102125.375,3178987.15,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA58343710,LA58343710TRNX20007L,FA4726029143315518,156217.5,4769986.9,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA63954891,LA63954891TRNX20007L,FA9072153955858148,474525.0,18999990.01,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA95125165,LA95125165TRNX20007L,FA2785786940322419,13968.75,744992.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA67176386,LA67176386TRNX20007L,FA5242772390407283,12750.0,509990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA52633135,LA52633135TRNX20007L,FA6776803184645547,156250.0,4999987.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA71912511,LA71912511TRNX20007L,FA5023931534869840,42676.875,2528993.25,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA66396155,LA66396155TRNX20007L,FA5937519568188606,42187.5,2499993.25,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA41335251,LA41335251TRNX20007L,FA7059556493258618,1000000.0,39999990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA20327706,LA20327706TRNX20007L,FA5827114863481413,80298.75,3058989.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA29541090,LA29541090TRNX20007L,FA6292453477713568,75200.0,1879984.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA67299915,LA67299915TRNX20007L,FA8278347993470478,50000.0,1999990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA32818196,LA32818196TRNX20007L,FA1634508919522651,68250.0,2099987.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA36446522,LA36446522TRNX20007L,FA9635064348636257,0.0,3350000.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA55937316,LA55937316TRNX20007L,FA6840431822104182,102125.375,3178987.15,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA46582260,LA46582260TRNX20007L,FA8973532645967714,227500.0,13999993.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA97435933,LA97435933TRNX20007L,FA3895971145701053,5325.0,212990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA20280995,LA20280995TRNX20007L,FA5994280204585452,28750.0,999988.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA79352102,LA79352102TRNX20007L,FA8313833960684299,29750.0,849986.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA95005251,LA95005251TRNX20007L,FA7779482069112950,84975.0,3398990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA42016554,LA42016554TRNX20007L,FA1650243053886278,72270.0,3211991.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA18885228,LA18885228TRNX20007L,FA6215997044008785,51837.5,1884989.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA58149638,LA58149638TRNX20007L,FA9294570611171804,112000.0,2799984.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA40007564,LA40007564TRNX20007L,FA7991158208834895,83075.0,3322990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA14193960,LA14193960TRNX20007L,FA2740943436516846,95370.0,3399988.78,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA48447760,LA48447760TRNX20007L,FA3421481587935139,6000.0,399994.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA32766428,LA32766428TRNX20007L,FA8759332014172618,13480.0,673992.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA70920305,LA70920305TRNX20007L,FA8471528031247177,14375.0,499988.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA38815991,LA38815991TRNX20007L,FA4832556718484689,97846.875,3194987.75,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA31028473,LA31028473TRNX20007L,FA1720940479695540,123625.0,4299988.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA95664826,LA95664826TRNX20007L,FA3507976858446176,104895.0,4199990.01,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA73056929,LA73056929TRNX20007L,FA5707075368815781,190500.0,12699994.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA20532391,LA20532391TRNX20007L,FA5032805958606446,69007.5,3066991.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA71161203,LA71161203TRNX20007L,FA6452796528970179,95850.0,3194988.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA43508635,LA43508635TRNX20007L,FA4201014152553025,79065.0,3011989.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA16164347,LA16164347TRNX20007L,FA2300637089566642,25875.0,899988.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA94801512,LA94801512TRNX20007L,FA5191702678841154,42250.0,1299987.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA60960432,LA60960432TRNX20007L,FA1834391280940695,65625.0,2499989.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA21019279,LA21019279TRNX20007L,FA9926365144181422,382.774392,12517.22,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA17173766,LA17173766TRNX20007L,FA6881788184447288,371250.0,13499989.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA27313866,LA27313866TRNX20007L,FA6013981435707090,65625.0,2499989.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA27184015,LA27184015TRNX20007L,FA6147595540438159,140100.0,7471992.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA38524800,LA38524800TRNX20007L,FA3225778511010409,24500.0,1399993.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA75095549,LA75095549TRNX20007L,FA8148773246057853,79196.25,2585987.75,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA51610725,LA51610725TRNX20007L,FA8849857797014280,287500.0,9999988.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA88397683,LA88397683TRNX20007L,FA3286530840891464,126000.0,4199988.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA28332619,LA28332619TRNX20007L,FA2294584413564241,10500.0,399989.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA85653428,LA85653428TRNX20007L,FA7357305985040786,85560.0,2851988.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA88491388,LA88491388TRNX20007L,FA7486979329622991,49055.625,2906993.25,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA52152283,LA52152283TRNX20007L,FA1795104555614925,77920.0,1947984.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA59597498,LA59597498TRNX20007L,FA6381080465460713,23650.0,945990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA51699917,LA51699917TRNX20007L,FA9629453972278254,14437.5,524989.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA69528255,LA69528255TRNX20007L,FA5757307047863783,121260.0,4699989.68,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA64566089,LA64566089TRNX20007L,FA1834489247390310,106176.875,3466987.75,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA50179498,LA50179498TRNX20007L,FA1620942399275588,619.5,35393.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA74144633,LA74144633TRNX20007L,FA7440349592557229,109427.5,3699988.17,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA80596243,LA80596243TRNX20007L,FA8913371874006481,301.766175,8474.28,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA87732034,LA87732034TRNX20007L,FA7494971939228289,,,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA72035758,LA72035758TRNX20007L,FA2486576598993396,50550.0,1499986.52,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA13580453,LA13580453TRNX20007L,FA5675555158564137,95277.5,3313988.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA12695428,LA12695428TRNX20007L,FA1089434956606730,93853.125,3194988.25,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA67995813,LA67995813TRNX20007L,FA1417989823945033,64462.5,2864991.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA67066248,LA67066248TRNX20007L,FA6268173276729164,68840.0,3441992.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA44687122,LA44687122TRNX20007L,FA6182603368867199,53960.0,2697992.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA42850110,LA42850110TRNX20007L,FA2205008472631143,44735.625,2650993.25,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA84165978,LA84165978TRNX20007L,FA3883742384857115,82976.25,3160989.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA22725238,LA22725238TRNX20007L,FA1515361937224667,828.874323,25808.79,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA43825411,LA43825411TRNX20007L,FA2342625469803512,26215.0,1497993.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA24922681,LA24922681TRNX20007L,FA8600824554997245,36750.0,1399989.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA25469846,LA25469846TRNX20007L,FA3128296565975819,36600.0,2439994.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA18827026,LA18827026TRNX20007L,FA1887619840195245,17500.0,999993.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA30036503,LA30036503TRNX20007L,FA5841113095573672,7507.5,428993.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA82807604,LA82807604TRNX20007L,FA2323745011801633,812500.0,24999987.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA80690350,LA80690350TRNX20007L,FA3176131781932476,98340.0,3277988.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA38041049,LA38041049TRNX20007L,FA6712115889326562,72270.0,3211991.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA52510142,LA52510142TRNX20007L,FA1114549109527856,64237.5,2854991.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA48989200,LA48989200TRNX20007L,FA5295344061929098,51620.625,3058993.25,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA12778707,LA12778707TRNX20007L,FA4029326421034974,,,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA18911311,LA18911311TRNX20007L,FA1768571033733293,28.85142,932.18,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA53014101,LA53014101TRNX20007L,FA6360089582960201,44418.75,1544988.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA84952487,LA84952487TRNX20007L,FA6462038382870874,110158.125,3596987.75,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA44350440,LA44350440TRNX20007L,FA3261007309822146,105350.0,3439987.75,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA40617773,LA40617773TRNX20007L,FA4164124939410289,24000.0,1599994.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA54039696,LA54039696TRNX20007L,FA5557117077726289,19635.0,699988.78,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA58408218,LA58408218TRNX20007L,FA8307113167685175,13125.0,749993.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA49406129,LA49406129TRNX20007L,FA2799120986000260,50000.0,1999990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA22709638,LA22709638TRNX20007L,FA3091673056173740,113872.5,6506993.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA89002278,LA89002278TRNX20007L,FA8256378929755043,25392.5,1450993.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA63257794,LA63257794TRNX20007L,FA1702932675709161,342.652094,8528.9,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA20310331,LA20310331TRNX20007L,FA5144034273225098,79450.0,3177990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA16893005,LA16893005TRNX20007L,FA6164930563342197,60705.0,2697991.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA75897165,LA75897165TRNX20007L,FA8493854457658751,25312.5,1499993.25,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA53600003,LA53600003TRNX20007L,FA5035177126353940,81847.5,3117989.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA13380925,LA13380925TRNX20007L,FA7457887438930374,80298.75,3058989.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA41314229,LA41314229TRNX20007L,FA1343907730974233,75200.0,1879984.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA56836272,LA56836272TRNX20007L,FA9303466916196633,75200.0,1879984.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA14169547,LA14169547TRNX20007L,FA9071041195590674,0.0,1900000.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA59236009,LA59236009TRNX20007L,FA2638900947559328,73075.0,2922990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA18083200,LA18083200TRNX20007L,FA4859865501140416,305500.0,9999987.78,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA64072361,LA64072361TRNX20007L,FA8040643732016210,14375.0,499988.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA15773177,LA15773177TRNX20007L,FA8348965362240325,78750.0,2999989.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA75928441,LA75928441TRNX20007L,FA4415026898985484,2332500.0,99999990.67,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA78999753,LA78999753TRNX20007L,FA1815942438007774,594000.0,19799988.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA36318993,LA36318993TRNX20007L,FA3135511492698565,2400.0,159994.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA94180632,LA94180632TRNX20007L,FA2994618231586495,25875.0,899988.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA74487910,LA74487910TRNX20007L,FA8048072848092672,84105.0,3203989.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA83578510,LA83578510TRNX20007L,FA4002107491507265,93853.125,3194988.25,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA49193020,LA49193020TRNX20007L,FA2478192496040080,196830.0,6560988.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA98686352,LA98686352TRNX20007L,FA1436514603298858,79450.0,3177990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA63831305,LA63831305TRNX20007L,FA4041533818310686,54920.0,2745992.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA23938539,LA23938539TRNX20007L,FA1983743081731684,42086.25,2493993.25,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA34551825,LA34551825TRNX20007L,FA2903334277479129,281250.0,14999992.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA86547598,LA86547598TRNX20007L,FA6444545831046680,375000.0,14999990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA54251137,LA54251137TRNX20007L,FA4445396552808852,26250.0,999989.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA99594754,LA99594754TRNX20007L,FA7712698269876181,18315.0,665989.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA72587065,LA72587065TRNX20007L,FA6148901726735493,37375.0,1299988.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA20795151,LA20795151TRNX20007L,FA7889469107734094,3027500.0,99999987.89,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA52931451,LA52931451TRNX20007L,FA1663044162793108,1010437.5,42499990.49,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA15231160,LA15231160TRNX20007L,FA8795152728435089,275000.0,9999989.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA80918924,LA80918924TRNX20007L,FA7423917733849076,16445.0,597989.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA12487443,LA12487443TRNX20007L,FA6606104510595409,46275.0,1499987.66,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA81099427,LA81099427TRNX20007L,FA3988603927264048,137500.0,4999989.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA21848888,LA21848888TRNX20007L,FA6432061435394620,425000.0,16999990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA16168848,LA16168848TRNX20007L,FA3428296546772563,283003.875,7622985.15,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA89349253,LA89349253TRNX20007L,FA7994654046390794,122150.0,3489986.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA86702439,LA86702439TRNX20007L,FA6284203718165170,56480.0,2823992.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA30191757,LA30191757TRNX20007L,FA3815650565957713,56480.0,2823992.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA21859601,LA21859601TRNX20007L,FA8144653572567075,46777.5,2771993.25,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA69325658,LA69325658TRNX20007L,FA5940289964657295,92340.0,5471993.25,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA89019274,LA89019274TRNX20007L,FA1726818465538682,81847.5,3117989.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA91081399,LA91081399TRNX20007L,FA1767350633061959,,,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA14431807,LA14431807TRNX20007L,FA3953414244179236,73828.125,2624988.75,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA21727926,LA21727926TRNX20007L,FA7343845596520236,4580.0,228992.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA87391743,LA87391743TRNX20007L,FA2531959391351948,120610.0,3445986.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
